0.89999156798355,0.0683105653213367,0.0166546412966134,1.647651
0.880322708268308,0.0697980521570821,0.0221102143385914,2.4866884
0.84640196205654,0.0726183980413164,0.0191562284906195,1.7642276
0.906150590359637,0.06407806703351,0.0189312148242691,2.2060615
0.83639704866129,0.0571051259082625,0.017532146572031,1.7296607
0.87971107083237,0.0583675327249103,0.0168121243304628,4.1016949
0.822016659538346,0.0627818968304906,0.0138302075794263,0.9621406
0.884715899410451,0.0599693175854454,0.0198165766022821,2.7173844
0.834648892573361,0.0762309223121748,0.0216936040393529,2.2595843
0.889138514413857,0.0783381730682267,0.0167734880138811,1.5730725
0.908261724810937,0.0612023819758809,0.0221956405220567,4.9245077
0.879289415682352,0.092965760666143,0.0323988419985904,2.2485944
0.826852547369803,0.0752379150239543,0.0194592216984536,1.6816038
0.92213456934479,0.0594089475261571,0.00942994100819489,1.9211283
0.826973005315255,0.0632211861957301,0.0229626688650766,0.8400383
0.881113460591816,0.0545499226499724,0.00877187501313693,1.3425076
0.848159086843304,0.0687888294511405,0.0238551614870433,2.5602532
0.843512700513187,0.0469355795530347,0.0169049568233833,10.8745838
0.843683479078862,0.0583303687253304,0.0232863782777545,3.0335443
0.895373320532702,0.0675031021338948,0.0142436002809481,1.2518975
0.869920010778427,0.0725531817180384,0.0193311455486964,4.4083353
0.888436448005259,0.0642507596847415,0.0265137862412933,3.9487437
0.849835136849999,0.058714092857195,0.0197893529203843,4.2457075
0.832120253511971,0.057285334193812,0.0196302393317415,2.4111205
0.88966795704578,0.103622577214614,0.0288650248229088,0.67794
0.910948391352819,0.0672410739339838,0.00731795569579151,1.6360997
0.863038053674215,0.037211735100808,0.00830332073005365,5.5486425
0.848997524768534,0.0655868577772443,0.0190772307392353,1.3622654
0.838368785679824,0.0579808069117877,0.0187032486903413,3.2643347
0.865972313139689,0.0538919817163974,0.0344665248245865,3.9770239
0.838993457742512,0.0603816370910598,0.0233210415682803,2.3135854
0.81725885526841,0.0589391359482928,0.0172078490039482,3.3464902
0.841710123687563,0.0587369488856234,0.0208703942793521,1.5851921
0.835226118061948,0.0755044695279483,0.00918365053246679,1.4033348
0.905497056976475,0.0609610220113757,0.0209108764668525,1.4779077
0.895750137559992,0.0715064742664645,0.0171478049372424,2.1195567
0.895114997304789,0.069235719551404,0.0147570735629264,2.7978587
0.8523229607151,0.0617475485935975,0.0149498991266527,3.5664087
0.880220665946395,0.0637732607817141,0.0276817700438316,1.2418499
0.853186627666537,0.0460106507924562,0.0126527333348164,2.8136161
0.855354061218909,0.125637027930644,0.0196731522935879,2.1081794
0.887964481230432,0.0639910165988762,0.0197612221350919,1.8866475
0.806078227141324,0.0608308651945884,0.0165024347888275,1.8664495
0.924768622702653,0.056733383838091,0.0188665261101298,1.8351533
0.849489440481469,0.0868036359348206,0.024370122539412,2.0293229
0.840062007325418,0.0605386192233768,0.0188797588313686,1.1323646
0.890347358755451,0.0685253668274806,0.0206275691959524,5.2916621
0.878454591089731,0.0670390157420663,0.0140373258327444,1.8675799
0.843645652988879,0.0611058173282429,0.0139727689995879,2.4307811
0.85864225661399,0.0858681999281432,0.0190624354476476,2.506653
0.890759547505026,0.0938591962363451,0.0149406393348951,1.3041207
0.925075793164726,0.0596126324156002,0.0158330507211059,3.2990135
0.920123937150416,0.0553971337221073,0.011768419212777,6.410307
0.799551617192505,0.0669924461448329,0.0204398186297356,0.891103
0.911766164024888,0.0648426988440599,0.0159685016453478,1.5354502
0.862424536475985,0.0935717401142644,0.0222738758716033,5.2195122
0.855180797484717,0.0821609589003254,0.0280367160457509,2.1106591
0.837720728359477,0.0391823804449204,0.00599700368735464,3.0884095
0.894194869665884,0.0670975985273911,0.0147013993452907,1.6427504
0.842651006345068,0.0988199188532687,0.0225096433712475,2.0968726
0.793260336576258,0.0603309276355971,0.0276921200346715,1.2211362
0.851976255162681,0.0616316283514501,0.0394786862407142,1.1046886
0.864148466536475,0.0714251314784379,0.0150911182625468,5.4669187
0.857062502975369,0.0595698381771715,0.0158983693478535,2.0780505
0.878707932014659,0.0555116846160161,0.0180828092907531,1.735116
0.847496244794239,0.0957304354052285,0.0322255337274199,1.6150425
0.831031582615116,0.0520975419698024,0.0212387882019107,6.5106444
0.834708834078234,0.0719562518273043,0.0232075799834943,4.0552009
0.90201770115107,0.0705735619609567,0.013027228854998,0.8547582
0.88138690459728,0.0453787805569724,0.0147079826373467,2.2335049
0.797685465847014,0.0650366931613283,0.0331526863483331,1.0382514
0.85576488765259,0.0583966112743255,0.0303243800158605,2.3668639
0.896305726571886,0.0610656755187547,0.0195192063041904,2.7405442
0.861912298296991,0.076580504545996,0.017598209669653,2.8946825
0.932390061101502,0.0479204160011407,0.0194743994997904,1.1668521
0.883193708085241,0.0672488726110965,0.00936103416667894,1.3059051
0.844735631932701,0.0646567646867601,0.0184067674987521,1.6335041
0.867821080456089,0.0498234596343511,0.00575815636261388,1.1099764
0.860144696444825,0.068886290989436,0.0212401944883643,1.0569308
0.873793620608196,0.0917218006957094,0.0131901211998907,1.4028223
0.867840970086748,0.0718462390021378,0.0187004383482647,0.9250926
0.884211870509525,0.096537699930098,0.0204312501016735,1.7576851
0.863705679098747,0.0528477289922659,0.0110789466232759,1.8902987
0.859390974316539,0.0454296179881018,0.0263015071829856,1.6523236
0.894512737615654,0.0514370408940982,0.0118213384578997,1.7433178
0.826031344993202,0.125049694188768,0.0317518119159186,1.409322
0.919602488976982,0.0530504194508153,0.0202090978737511,1.3098592
0.883472177745741,0.0633373732234199,0.0208825980581989,3.1302373
0.872559671825498,0.0657765318667876,0.0208233222458755,5.1375651
0.861372367566103,0.0798004492564616,0.0172362824784443,1.3216958
0.879233295128556,0.0788379944080988,0.00318295721571615,2.7650873
0.837791877828432,0.0589159301920526,0.0273624712615393,3.350595
