0.0332969328455513,1.3027305
0.0245599161244404,1.107717
0.0312118687124862,0.6808817
0.0404224263710768,0.5335452
0.0328587423355001,0.8527729
0.0288151058270028,0.8961093
0.032985977848935,0.7267239
0.0348210568252192,0.4991837
0.0283776167565112,0.8057026
0.0542815608824085,0.978911
0.0375255414632983,0.7818182
0.0319664901033738,0.5995717
0.0267181358994512,0.8331042
0.0492933058003869,0.7691007
0.0362369865144876,0.6953441
0.0557740160486628,0.5666245
0.0358709620069298,0.5569763
0.0449499494294312,0.8651226
0.0550853839479835,0.6932057
0.0303252550522632,0.7854894
0.0338057119427373,0.694046
0.0317142578180863,1.1597275
0.0288453898430701,1.2286692
0.0357698537535812,1.1046052
0.0288115757769954,0.9778424
0.0464258409503781,0.3614534
0.0423508518349403,0.3936263
0.055916312032175,0.6528155
0.0416323517598018,0.3924314
0.041556883125739,0.3626774
0.0263125736548989,0.5579656
0.0347310885941625,0.6036717
0.0301838312797454,0.9518072
0.0355116360149275,0.651452
0.0364267216000322,0.4075896
0.0388756293941312,0.3263095
0.0775202895021549,0.4974549
0.0327547973070694,0.3612128
0.0315533668254157,0.5871886
0.0353705782021654,1.8403818
0.0390030904315466,0.8862208
0.0250105542530804,0.9193816
0.0309151904611898,1.1498663
0.0251085447043994,1.1327473
0.0517206891911104,0.6945552
0.031135250970917,0.9299971
0.0344500210828113,0.8135039
0.0372391605067418,0.4040698
0.0337604616060053,0.9682136
0.0338717813990904,0.8134646
0.0559981756630027,0.4900951
0.0574452401313783,0.6983083
0.0721659267729329,0.5038678
0.0320594946718797,0.6846389
0.0412053884593877,0.2790896
0.05017462989937,0.864794
0.0295417706500266,0.5977318
0.0659861354993418,0.7660863
0.0476739075045042,0.7049892
0.0445131989438121,0.7355072
0.0661712329646318,0.7501533
0.0474290070183539,0.5501654
0.043976254602844,0.9459493
0.0334125993854456,0.696287
0.0353533401324515,1.1500913
0.0394228661702036,0.8226999
0.0340205944123735,0.6012236
0.0435567388202503,0.7213487
0.0446806083324136,0.5754332
0.0630917016202093,1.3296468
0.0363723174768314,0.6056653
0.0364675730180681,0.7246332
0.0449945708359717,0.9688809
0.064803474209703,1.6213532
0.0303663462761376,0.4678265
0.0408051784114486,0.9963737
0.0516739116031173,0.5972474
0.0438317377661455,1.0677906
0.0480918010210411,0.7286026
0.0309791267155946,0.956819
0.0616862260447758,0.97539
0.0357513528402875,0.7556297
0.0281391891483894,0.9124538
0.0371599419292928,0.855399
0.0476836100288933,1.0946576
0.033772969832609,0.7932994
0.0391142730544313,1.3620491
0.0240551958755309,1.033851
0.0451682271968983,0.578571
0.0284126145383828,0.9168531
0.0428801664235828,0.5352844
0.0415560320033619,1.1791066
0.205267677873487,0.9734689
0.025585214199978,0.8127676
0.0478411321361722,1.0490588
0.0321981470671185,0.850932
0.0440954338235996,0.7700139
0.0485278663367366,1.5648087
0.0355573738355167,1.3974633
0.0311773116775212,0.8399867
0.0421977251170466,0.5033523
0.0452356233994335,1.4133791
0.0372762767139086,0.6949153
0.0629822675897693,0.7974573
0.0375191012152942,0.9522893
0.0343607369740278,1.3260394
0.0488671823111158,0.9644918
0.0277387399454296,0.8404656
0.0363598080262953,0.9264362
0.0322636336301337,1.004659
0.0421109621425088,0.9214628
0.0439626345757908,0.400409
0.0383424111042927,0.9163012
0.0336577429755345,1.0905338
0.0315010232849107,1.0189733
0.0439538960436003,1.3844189
0.0407995745213422,0.649953
0.0597113732280207,1.4064095
0.0305150841694073,3.0291115
0.0421824780752282,0.758427
0.0488341403328261,0.6936897
0.0352459236952397,0.6427327
0.0334573219333103,0.5546732
0.0419379628911706,0.7931648
0.0301024453765411,0.850833
0.0326950439078069,0.6007871
0.0458842177045153,0.8561037
0.0371912659902313,0.3664255
0.0302925778645779,0.4392893
0.0354719102540463,1.1892183
0.03289849874962,0.7275837
0.0350505164288589,0.7966663
0.0403551923515505,0.6380662
0.0354688676568698,0.4421029
0.0381734277425478,1.4334989
0.0409418002060756,1.1377301
0.0460490005348297,0.6233724
0.0376136095666963,0.6399618
0.0361171788635597,1.1527312
0.0395055695123276,0.6777153
0.0524885320231384,0.5470115
0.0441164178173292,0.8088398
0.0298521286864239,1.0631822
0.0433718888537822,0.5589885
0.040383174290747,0.73367
0.0389229987264366,0.519664
0.0383774695526718,1.1408427
0.0391197913262283,0.4277216
0.046374451537443,0.4986792
0.0457577051201749,1.0135626
0.0453927832323783,1.0570817
0.0437290423287692,0.8477218
0.0462871201068074,0.4445644
0.0453270988659851,0.5961957
0.0383207675165621,0.6544451
0.0385167626148343,0.5381011
0.0445506584680207,0.716
0.0399148106862768,2.3086981
0.0243887184265107,1.109905
0.048483076708492,1.1967792
0.0344682453217165,0.773791
0.0988180776439494,0.5232865
0.0523259635075651,0.7187666
0.0320609092022338,0.7227208
0.0328046494351537,0.7989727
0.0438470662721655,0.815028
