0.0945238909647232,0.0660645162834692,0.898899650626181,3.4519193,3.461021,0.5860704
0.102325576419788,0.0522184267423914,0.403514917258006,4.4754823,5.1563505,0.1125402
0.0869800928273128,0.0939312050137985,0.908721821989346,4.3721098,3.0006298,0.6412955
0.0777144854328257,0.0573436991715727,0.922301910889914,2.9862288,5.5974576,0.3372175
0.0773727524924337,0.0724116127041522,0.925467599643931,4.8581833,2.9819998,0.4732078
0.0790526725252383,0.0712228054139587,0.934466314843388,2.5423673,2.4600986,0.5024581
0.0796805414038075,0.0660002926897651,0.901828229668895,3.9475691,2.6564983,0.6269463
0.0768009216183444,0.0784118812536647,0.818550654173941,4.0604119,2.2095308,0.278408
0.0773512151245079,0.0746126690037484,0.550497012984867,3.9816701,3.485947,0.1160896
0.102466846199137,0.0793840482985786,0.920484237093072,2.4750767,1.8773006,0.7074387
0.0883694693328862,0.0625169098520564,0.918413773121757,4.2567493,2.2672176,0.4
0.0848817934263717,0.0754325660917428,0.874470860634421,3.1456103,1.7630264,1.5417559
0.0705990624696812,0.0658012478009938,0.652579503505014,3.2838024,2.928742,0.3883383
0.0759665720090081,0.0718693953813403,0.757502215218043,3.1288032,2.6673428,1.3018932
0.0714236233329432,0.0840357169670951,0.857704263891401,3.5202429,1.1153846,0.1902834
0.104988212354583,0.0951283976405202,0.899314098867525,2.4713018,1.7899871,0.4072187
0.0944242550676664,0.0568593805493599,0.932350032616289,2.2767958,1.9044754,1.2722828
0.0737698703126606,0.0715291181964234,0.779667768654555,3.8314033,1.7966621,0.123297
0.0996079334082958,0.0937080968578727,0.573400903124861,5.6537468,2.2223253,0.1202318
0.0783354068648142,0.0584693542523255,0.879473391042671,4.3550437,1.9798247,0.3077553
0.084971620586418,0.0733206702088276,0.938956340310113,3.0063805,2.99532,0.6021056
0.0834846843116782,0.0557893571168655,0.839514916594989,6.0984103,5.5272521,0.2112036
0.093029077360953,0.045879806230718,0.520046813589674,8.2250772,5.297461,0.2077972
0.0779451082499953,0.0645970611794628,0.927022763907199,4.5777885,2.806678,0.0996855
0.0776260811892147,0.0614016318432825,0.678441144900832,2.6723574,3.2005085,0.1336724
0.0889303210323722,0.0575606056041219,0.826416541539235,3.7969458,5.3670353,1.0279094
0.101195389771028,0.0586380926392751,0.918462393397765,2.8149186,4.619156,1.7818245
0.0955927662577959,0.1038403827009,0.919926154976568,2.1732039,2.8163107,0.8159223
0.119812555315234,0.0826480587663208,0.721852891940272,2.3528382,1.6808487,0.1098108
0.115234694366432,0.0685311675114501,0.930285551999744,2.8600922,1.2736459,1.287184
0.0831105750669096,0.0289607465817931,0.860279503019924,2.4670905,13.749813,1.9756918
0.0800530133099569,0.0765887488537017,0.940242887785099,3.6360691,2.7901368,0.1760259
0.0953433565167132,0.0547819537163287,0.883840668269896,5.1835032,2.9675626,0.4749768
0.0802830477813605,0.0442382516056181,0.534716682403026,3.4073849,5.0014406,0.1046326
0.0844694570231421,0.0363550560028462,0.801313281308105,5.7600141,11.0973296,0.1447646
0.0954258929447745,0.0733229299442615,0.859537046563878,2.9512342,2.0042143,0.1186033
0.0892212142016165,0.172344479031332,0.894314220545622,3.7135585,1.1864877,1.0425729
0.0909521396406526,0.108709953073474,0.860163496867969,1.6591741,1.6089911,0.1594354
0.0936402029047825,0.0706157696968458,0.59388848280506,2.7402135,1.9170819,0.0854093
0.0804275380230716,0.0726351579261013,0.946543751946267,3.7238769,3.940102,0.5506006
0.0944661034716502,0.0566201187670721,0.931573272244055,3.9090103,2.7393671,0.8032213
0.0780773255460705,0.0576903390459364,0.935382044256798,3.2446162,2.4743236,0.2959691
0.0957397614640131,0.0603884497339752,0.925330480906116,1.8367668,3.2847932,1.3404623
0.0976226271868948,0.052385296549164,0.586841131361976,5.2338462,3.2395604,0.2931868
0.100449901544474,0.0592887412030321,0.907332827868252,3.4955299,2.2821099,0.3428014
0.0923199629596126,0.0691513160810183,0.931751507306852,4.6433648,2.5263363,0.0685425
0.0801017697180147,0.067910545209558,0.931941435438,3.3934114,3.1915782,1.6418913
0.0753191149084456,0.0759118029848568,0.8837406904909,4.6537064,1.6170058,0.1468023
0.0696623393550844,0.0546284486386905,0.719690174467329,4.0546726,2.6560712,0.2676414
