1.486589232,1.768727209,0.658074106,0.208140817,-0.54683292,0.078786052,-0.531102956,0.158291641,0.217396159,3.762887578,1.649754656,-0.210442574,2.676950152,0.069818388,1.571208579,0.338076437,0.919356741,0.105581583,1.389853131,-0.2823302035,-1.085008987,-0.812186004,1.617599817,1.688185658,1.928440019,1.873786868,-0.434946678,-0.923817775,1.875449501,0.011828979,-1.54937692,0.26630928,-1.076914937,0.058663277,0.457294123,-0.307653448,0.546617751,-2.069924223,-0.8510705195,0.0804356585,-0.086000672,-1.224642531,-0.457325855,0.367711962,-0.585709698,-1.085516383,0.102798132,-0.731833662,-0.465490898,-0.310583902,-0.03091913,-0.802335267,0.097650708,-0.7745222575,-0.481232656,0.279530858,-2.741110181,-1.0198017945,-0.265414632666667,-2.331243942,-0.773240575,-1.642546954,-1.229574713,-1.1588666825,-1.087275854,-0.543422696,0.08954258
1.137894054,0.83770581,0.66593481,0.721025872,1.072851834,0.116935571,-1.202153741,-0.318136013,0.513912596,3.371880603,0.631134944,-0.522163069,2.497587099,2.201158524,2.236389132,0.087315475,1.018897425,-0.526464686,0.966812902,-0.475535662,-0.743437629,-0.710801067,1.301386841,0.377966597,0.783932193,1.524177741,-0.56998475,-0.887656414,2.042230745,-0.021853875,-0.840872606,0.246588299,-1.34684333,-0.067092128,0.535043389,0.103596015,0.27582264,-0.930195358,-1.076908438,0.4354644875,-0.003143191,-1.130205922,-1.488422312,0.303981752,-0.428495953,-1.040420119,0.063905191,-0.856125532,-0.80805106,-0.519921177,0.391030323,-1.020493233,-0.208153683,-0.6024490165,-0.394107814,0.264674854,-2.697043226,-0.7429087215,0.122709987,-2.033284587,-0.925049517,-1.0362758945,-0.748588897,-1.1834134135,-1.12708353,-0.097492123,-0.188911797
1.428305876,1.414135199,0.618569591,0.278639594,-0.550077535,0.607094763,-0.688342655,-0.044620494,0.138746285,3.600674615,0.833611344,-0.394613866,2.734483854,-0.225604745,1.682430592,0.260213582,-0.071649808,-1.013112702,0.473646058,-0.4155155205,-1.823105576,-1.162778947,1.191967295,0.185246857,1.886208324,2.02493266,-0.560534141,-0.859854434,1.848678888,-0.029631156,-1.944428941,0.157900344,-1.414733737,-0.362458931,0.994306768,0.166117815,0.466204711,-1.303131537,-0.7986777765,0.6371602655,-0.019968897,-1.168670047,-0.816046401,0.578679458,-1.177767436,-1.115530288,0.05757111,-0.73006478,-0.956369388,-0.394448723,0.581420899,-0.737235195,0.110167686,-0.6837256705,-0.50885278,0.133751432,-2.757661799,-0.9577999495,0.094380696,-1.963717115,-0.966023707,-0.663881351,-1.085833784,-0.6622912575,-0.975659169,-0.58723526,0.171155006
1.720009052,1.501832217,0.798339794,0.002034832,-0.699293251,0.644219734,-1.695363202,0.348766867,0.085695723,3.773252311,-0.650753393,-0.178010075,3.68588766,1.459795656,1.589064102,0.617593748,1.883218444,-0.141074644,1.027047366,0.037200207,-0.323885694,-0.237483908,2.222325567,1.734268089,1.687975873,-0.091319298,-0.299235307,-0.739422249,1.747536969,-0.05334764,-2.648485095,-0.267639887,-1.024467537,-0.315841986,1.540457662,0.155537482,0.709170385,1.354489856,-0.6183242475,0.683598613,0.216752283,-1.244651019,-1.287365029,-0.713290444,-0.930331499,-0.556721207,0.183683699,-0.558674653,-0.11003905,-0.001428071,0.356391763,-0.958196109,0.837091058,0.069667261,0.516768767,0.406607476,-2.34730389,-0.137093406,0.171356874333333,-2.000968502,-1.210073548,-0.976609433,0.158521944,-0.9961089815,-1.131246759,-0.793792835,-0.15211073
1.441288019,1.174614814,0.71185716,0.838939802,0.38739743,0.334369728,0.705517991,-0.20906297,0.210215338,2.887273884,1.35095657,-0.274744208,2.101326709,-1.101665709,1.927994829,0.343526742,0.905871087,-0.576835855,0.669211333,-0.228631981,-1.822616232,-0.717679079,0.82340935,-0.039376642,1.425036502,2.144091207,-0.488875566,-0.516133896,1.984352291,0.126031792,-1.864441006,0.265136271,-1.350147106,-0.372287678,0.592076363,0.734628519,0.466185595,-0.773344948,-0.7767426785,0.9183482545,0.030710356,-1.002679402,-1.289717066,0.582708512,-0.9362907,-0.823990074,0.119727133,-0.859178484,-0.176068056,-0.19131075,0.4462513,-0.129276081,0.05332964,-0.68238957,-0.162537788,0.414305914,-2.793085981,-0.164392487,0.196191404666667,-1.924440855,-0.849360809,-0.556764179,-0.114007448,-0.4949232875,-0.987582795,-0.461579217,0.048080622
1.190309627,1.505471472,0.635652536,0.469969232,0.177750035,0.239156422,0.32165358,-0.086574665,0.315886365,4.215015791,2.131285847,-0.126810599,2.363874403,0.342516578,1.309570028,0.443061617,1.114895157,-1.022903316,0.782308199,-0.288540481,-1.214530548,-0.811948275,0.804657896,0.198334885,1.483786603,1.591977564,-0.492788888,-0.421448271,1.555563509,-0.036887368,-2.331911324,0.035865811,-1.182282039,-0.174001563,0.49241233,0.325593251,0.240804277,-1.702023847,-0.35532486,1.0129231135,0.106869873,-0.938123316,-1.009606539,0.655205697,-1.28669211,-0.660594728,0.208792202,-0.273833464,0.686951635,0.214840028,1.159608673,-0.680799376,0.070182374,-0.5728398135,-0.114582561,0.384343008,-2.430415758,0.11895689,0.026547087,-1.934596575,-0.689065727,-0.5873603685,-0.060944288,-1.048491505,-1.029491793,-0.445906789,-0.022594679
0.962264061,2.414214804,0.448410444,0.081416532,1.215174454,0.100414012,-1.095877935,0.178143011,0.249785195,3.193852542,-1.978434375,-0.326498916,0.333590828,0.430427158,1.114848037,0.372205959,1.378312388,-0.572441273,0.973859978,-0.4460048245,-0.901157034,-0.707855666,-0.481542953,1.080194301,-0.077469723,0.433427498,-0.563925023,-0.716946481,1.230295804,0.029758203,-2.031260678,-0.860875181,-0.921744862,0.220640091,0.172465461,-0.055615776,0.440615274,0.743559557,-1.340660122,-0.1822619645,-0.063515524,-1.225804494,-1.191121412,0.050534754,-0.848669097,-1.317473282,0.464446057,-0.60265897,-0.548576941,0.19523933,1.229248081,-1.145564983,0.068792713,-0.4795240715,-0.08868324,0.379059637,-2.16699506,0.275377599,0.627390271666667,-2.02965907,-0.726393413,-1.1874991935,-0.408656646,-1.2350645225,-1.088816637,-0.736695725,0.190679863
1.73473347,1.418215929,0.777610071,-0.218206506,0.001838965,0.328841914,-0.664141885,0.098355975,0.243158131,3.006086704,2.96229698,-0.331752184,1.554041936,-0.328478778,0.731263918,0.457262017,0.310494828,-0.954070322,1.161487575,-0.025309666,-1.212081927,-1.330181469,1.020738875,0.907295128,1.023795297,1.342793466,-0.43601035,-0.323042156,1.486176064,0.107854398,-2.334473667,0.011581118,-1.058673201,-0.267739917,1.755563678,0.266474585,0.833858366,0.415416804,-0.528925447,0.8092977195,0.109719363,-0.757255931,-0.827288018,0.071058226,-0.744434922,-1.169422435,0.457547512,-0.539008544,0.206859335,0.285678428,1.389848235,-0.761342186,0.280197885,-0.5200491995,0.059383583,0.496919,-2.489804525,-0.05830983,0.813364535,-1.588290294,-0.783088637,-0.672638834,-0.312519067,-0.989574305,-1.063616938,-0.433289328,0.02935786
1.387681556,1.133016758,0.532033842,1.072572349,1.117440845,0.302776234,-0.948406589,-0.108975754,0.64748625,0.910142602,0.338670104,-0.184762822,3.431834065,2.161090925,1.638094795,0.415659301,0.981404958,-0.861055229,0.67161026,-0.340339692,-1.519173098,-0.099986954,2.369463447,0.838441149,1.618002546,1.838509016,-0.401192825,-0.329103125,1.661544949,0.020844375,-2.68313993,0.006786851,-1.159312016,-0.260520158,0.710998705,0.132405986,-0.006724094,-0.844859161,-0.312597522,1.0100473,0.151793966,-0.905165824,-0.798777999,0.498967078,-1.242008774,-1.045888953,0.179955363,-0.81379969,-0.822273327,-0.396069896,0.214864619,-0.520972311,-0.137118707,-0.5900306405,-0.090943961,0.418237292,-2.673207088,0.1748851645,0.103186042666667,-1.643739633,-0.625462097,-0.3525229355,0.207160718,-0.355785079,-0.987346661,0.207484814,0.7506963
2.381488206,2.424841393,0.713022427,1.214959767,1.266174545,0.159150786,-0.64903034,0.833550873,0.394122199,3.567790065,-1.98361584,-0.234898268,1.618013259,3.822474099,1.753314725,0.423554069,2.39421617,0.527925924,1.03691104,-0.5628089115,-0.359822437,0.040124558,1.340731759,1.039150852,2.021282143,1.257460157,-0.237070019,-0.702631247,1.381200362,0.05116146,-2.036191171,-0.638284451,-1.076411967,0.140147477,-0.107709053,-0.144595559,0.420126953,-1.037277286,-0.870648685,0.491248822,0.023718626,-0.781878511,-0.550739453,0.085334411,-0.916811455,-1.048611346,0.363544454,-0.836929041,-0.523365137,0.121437104,1.087547425,-0.849011249,0.146470509,-0.3887659725,-0.248503979,0.482312031,-2.772225651,-0.661461455,-0.304876079333333,-1.602020322,-0.764711106,-1.3322353305,-0.893318282,-0.936983588,-0.984556858,-0.651642316,0.026877569
